pair_id,model_id,payload_name,payload_class,single_trial_id,multi_trial_id,exact_outputs_unique,normalized_outputs_unique,normalized_character_edit_distance,token_jaccard_similarity,single_character_count,multi_character_count,single_full_token_count,multi_full_token_count,single_saved_id_exact_recovery,multi_saved_id_exact_recovery,single_visible_text_exact_recovery,multi_visible_text_exact_recovery,single_text_sha256,multi_text_sha256,deterministic_example_order
topic-pair-ed4d6b217fef4d1afca04b22,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_054,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__800a83223578734452fe,revision_v1_primary_v2_payload_fidelity_v2__ea134bc723e6ee29f124,True,True,0.524822695035461,0.2328767123287671,423,295,81,57,True,True,,,1b2d15c14ab83a9196d569c1bc4570133fee89694cfa3147f73b528e5fab977d,56af8fd51b7645cb75a7413e9a994b28b9a82cb95b666c93d602b1b566f5be51,c6b4d8d21a4a4e711f975742d70f861db8ca45b0fe86623a96f98a7b21a39e14
topic-pair-597a4e45254114a1e03e1950,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_055,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__c785a8b7b01e26822d89,revision_v1_primary_v2_payload_fidelity_v2__c4ec7058df0f65bffda0,True,True,0.6131221719457014,0.18478260869565216,442,283,96,62,True,True,,,53ea6274fc48ceb4b4becd0552ee0a707781dd3c30338635a4a3f91f08b92e7b,2a279af2c41e4b3dec477daa21167e3bb731e604e91c64af9c33ebe603a2b93f,72186a171b15172db7bfc7cb32f1d8fb8f251edcd094b6d9d1a144ade7e32be6
topic-pair-d02bff784950b34a020e9d1f,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_056,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__2e49249c58a4c7887c8f,revision_v1_primary_v2_payload_fidelity_v2__424353fc06c48d561465,True,True,0.5631313131313131,0.2289156626506024,377,396,84,81,True,True,,,50b4b1b37ddd3c7e66467b7804a3c2ea060eeb481aa92829891b9e29b5e09dce,71726b690c4c7310b28fc2c20be9207444f78aa060a1cc513ae6557daff0ebac,1909650e5b9f182ec61b58967c69f2f85e653bf7e1bf2ff11b7f86f79428a4bf
topic-pair-f96621da3efd5df1c7a40b72,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_057,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__19e89ec2e3a91ff6bb9c,revision_v1_primary_v2_payload_fidelity_v2__93ee9fcb0b4ac2bef7af,True,True,0.37280701754385964,0.36470588235294116,435,456,142,149,True,True,,,9683a44728f9b50177a8f0fa4222f0576064cb0e5686c2394a0be6a79de4b59d,a15e85507efe12bc40a9346070ac2fcfa7eb84319a30301f3e9b49bf5e8dfed9,3d2e7bfc6432e5820d553e23794f3031895856aca283b2287dc99a2ef02897e7
topic-pair-9479691e605adc7497c850b5,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_058,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__d2438144b1c24f248974,revision_v1_primary_v2_payload_fidelity_v2__5a3b02fe099c2a268dd8,True,True,0.5,0.36470588235294116,470,375,138,74,True,True,,,9dc7fe38dc2da582024b9b12525dedef928f0fb0cb12d8e539ec1e79c18a734f,04bead89715e6baf3d2fe2e41653d06197f95baafa6ff52fa0a27135bb434363,d8da8e2f81d250c5117d39f7354f61c6aa1017e355b7777294c21beeb81b598a
topic-pair-989111b6e2d4443703afc0d0,qwen2_5_7b_instruct_q4_k_m,revision_v1_nonce_96_bit_hex_059,nonce_96_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__386c8cde53742e9d2768,revision_v1_primary_v2_payload_fidelity_v2__e42e510b466e0be00081,True,True,0.48478260869565215,0.3333333333333333,338,460,71,90,True,True,,,d22a0320f0d2239abba111de80adf8ddcd022aff1920e531d042908785d35a7f,def4f9658e00baf1aba3776ee9252128863b5ffe71d8d5cb9cadee74d2c020d3,fd387e974ba854c989efbd92c7388925f2ad585a62f8eefc2e5868a5673d3c48
topic-pair-a4f78a97485a45de57a542d7,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_000,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__cb23fc2333bc9c7065e3,revision_v1_primary_v2_payload_fidelity_v2__268809bd8eead9bbfd1e,True,True,0.29017013232514177,0.5674603174603174,2116,2035,433,443,True,True,,,67c226cd0260fbcfd1dad10939fc824556764f95d6d6f972db30b23d303411c3,a51714a06540b15715b937f089377fdb0645eb4c629e3019ff69b53010e078ca,80453c0193bc5d8cbe765a8316ae87effe85e62fa31906d1d7c938910116d104
topic-pair-68544d242d868e1ad07db563,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_001,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__af8baf7d6707d991d9d9,revision_v1_primary_v2_payload_fidelity_v2__dc3a5d1e6cfe080b8ff3,True,True,0.6001719690455718,0.24102564102564103,1163,955,234,188,True,True,,,b73d928e981398f010e3e3b020c87a286b28c3a2af96ff80552e306dae90a637,20f4bead56f25a5b78cdcc2b8c1de1920c1c6ffb8fdd82b5db231c3e55f06786,e8c725d2567b6c11258941cd5ae926cffe01ba1a3fb5bf4d5277e07697f62ad3
topic-pair-4cd3535f261a24b0146ee0fb,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_002,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__21816be2e87d3b43e8ca,revision_v1_primary_v2_payload_fidelity_v2__d169bc23d2a5f7a26fb5,True,True,0.6966592427616927,0.20819112627986347,1270,2245,246,482,True,True,,,234e328d8185b136b6ed1e2ed1e62bedc352103c25f683f8f42f4103dcf8624b,3379ce4104c783d50be707fcc07adf397b75b9fc136e44ecd1ff93fb380cdddd,5bbc01b703f2ca26519d17c01bfc4f0acf12e6db779cefc5f59f393a3ab35d4d
topic-pair-0d861296343023216589fd27,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_003,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__2a1f6a770078cc3b2335,revision_v1_primary_v2_payload_fidelity_v2__2e4a016db26a67536ea1,True,True,0.6925925925925925,0.19101123595505617,2160,1019,444,204,True,True,,,3202a73247424653c35a13a856cf7e232b5a5aea19dc0c33d0cdca2fa9528854,0c3d69c0013e7c2dcba6139cfeb5f1d9d49907286222015b07a0865bcc701c5e,a62aee214dc04e59931c59f5b738310352c360e41a3f5a2b5a3da6e44f134f01
topic-pair-19f2a580bdee0be2dd784f8e,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_004,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__a467ef75d741345563e9,revision_v1_primary_v2_payload_fidelity_v2__8211080e07ed9a2d8396,True,True,0.7510455104551046,0.18902439024390244,4065,1262,735,241,True,True,,,45caf0c58b8e78f981d933d21d48c0cd6c26bffebc98b070ae89d93dae373164,bfa0d0ebf8ab60a2e44112e018aa522e44a20aef3d33d3b518cdd19e348cc955,72d336b5f2517131d24457c09e91b0c846556af173e917c02958e4d004427d18
topic-pair-dde509a869d91af58c865213,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_005,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__85d7181af91f48210443,revision_v1_primary_v2_payload_fidelity_v2__6bc694b54949c1c1c09e,True,True,0.7313947757516017,0.1606425702811245,776,2029,164,426,True,True,,,2d98db70dfc657b67173be2d6d0960951a96c17074eebbacf9b0d76eaee60c68,9d8eeffeda3c03cd350139607083be27df51d89ff6d53b246c073d607ed95068,59793a36951bbf3fb71795187cc97894b58a680f8bfcd896fd54e3d315f909e6
topic-pair-479132d83153da94a5d20157,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_006,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__be6e9ef814f81c311242,revision_v1_primary_v2_payload_fidelity_v2__4958879a1e286590c73b,True,True,0.5608228980322003,0.28125,1118,1028,221,194,True,True,,,a1e6a898cc25a6b154253aa5f7c580c1b7f8b49657cca1937c64373fdfbc359e,66ff2dce441dbc73dd19f42a72816b44f9a484409eede8a73da20be536d48048,24b7e642022ea3318ea2e0044cd77e4dd5591f404b218d6153602e09ca5f4d45
topic-pair-be6145582a7e5b75c41c8553,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_007,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__3fc9fcf85b8cc6e15952,revision_v1_primary_v2_payload_fidelity_v2__7b78795da94beccde5b9,True,True,0.6973938223938224,0.21428571428571427,1016,2072,210,456,True,True,,,e18532e13f9b1856eb68d346f308e83f43fc09abec6a6725f6b328a19971ddaa,eeb4fa5b034d35683fab898ed962e4d0e3d4c066067055ff4e13d5eabc54459d,82d6d8a2dcd26a58e1da4523129ee26508a9f35e9e9c2603ff059e8516e4240c
topic-pair-d14510412877b7d9f1143f8a,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_008,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__c54954e1b1aff2bbd6e7,revision_v1_primary_v2_payload_fidelity_v2__ea831c43e6fa07f54ff2,True,True,0.7139556377079482,0.13793103448275862,904,2164,194,418,True,True,,,b34c72826f3b82b5f45e24101b2bc244504ea60d393f23cc152771ac7b2b1b6b,94d13346e864bc6fc0eeb359c211414e5e6ac4db919903f3bcd8f4e5efca56b2,6b8fd2f6fa873c5ab30f1e2dc1df5bd7caf99d53c6be401ac36a4cbec0c94091
topic-pair-75a6d18967d64fa90e9f9284,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_009,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__1a55885aba17a72e65be,revision_v1_primary_v2_payload_fidelity_v2__556fa9c7211ac01ead0a,True,True,0.6527514231499051,0.2107843137254902,970,1054,210,219,True,True,,,5797a8a2ed6e8c8c7f41561079f8bfb59b57d04b3b6e6a6d122557e9be2f0204,2f9ea55183906b136ad5a1e14a63909225aa8b5652526355fe03bdf25ad01468,43ee9bd33f70fe0a6ba34e681eb6215cfe8fbd23aeb9735be9aa4167ded52a39
topic-pair-76ecc941950d394e42ea051a,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_010,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__f3a3c6c6a741fcb9d0f0,revision_v1_primary_v2_payload_fidelity_v2__ef0b6603499d9e905ff3,True,True,0.5752508361204013,0.25263157894736843,1196,1013,232,202,True,True,,,a969bb954067129b4864f902554e615d89ff5548feaa85e474d3ce78828562cf,f2915e4a7bbb259bb6bf4f00d9a3ab2819434770f784e48b57ac108455d4186b,a5fac272a65f3283124f5e36228895e6bde1cfa3a5e5c13e9e8fef0fab25bfd2
topic-pair-2677c36429fccdc3ec210588,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_011,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__847227c46124de31c841,revision_v1_primary_v2_payload_fidelity_v2__fb13fb46a703af2ee93b,True,True,0.5559105431309904,0.3,939,847,195,167,True,True,,,0377ad72a89843fcb2d105acfca5f17483302b9ee0bd970e091df15d749f710d,d754e1f9d88245f06425991aaeb37892ac224b17485af77fec4ed261e3192297,e5e7420981276be966a6832c3fe79d029f39438b175e23239cebe57e41eab561
topic-pair-9a63e1ddb94c652c50e19420,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_012,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__730375f93285978531e3,revision_v1_primary_v2_payload_fidelity_v2__e1d5ae8ba209ed77cf4e,True,True,0.7668458040512609,0.14285714285714285,1418,2419,459,601,True,True,,,75664e80c3271bddd1e3ebbf11771dbe8dd67338f119e77d714ca07fff445461,6f6d3da79543051906ba7ea47ea5ad063b6082becf95383e95a858f943961b67,ee021a01c25a0f876a455f630167610ebd7834e7ca8471ef2e7dba82b858b10f
topic-pair-edc5b70721b17cacab683e11,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_013,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__487375303abc7dfd4db7,revision_v1_primary_v2_payload_fidelity_v2__d04bb04f9d6878638326,True,True,0.7169448010269577,0.16346153846153846,3116,2639,689,609,True,True,,,4ce3e680fd70f6248b35ac2594d320923547b1f231ff39d1a69b685e81bb204a,8ddbf45c5f3198f235a52c5facdc577b6a4cea0e57a15d19fba053f1fb8bf19c,7d6700938c8a71cd8460108822654f5d62042d7b3b4f30db72f4b58b368fc101
topic-pair-a4cb03790e342cae1de9fd7d,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_014,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__b65a3688a408a7083b2f,revision_v1_primary_v2_payload_fidelity_v2__3425b8e16d2f35d48da1,True,True,0.6468172484599589,0.18888888888888888,949,974,196,199,True,True,,,c16d5b811a3b6987abb9545b1abefa43b7c3e9addfb6f15e9a7b1b6b25127c3a,ea7eb11160f16e381bb0c05baea3732a379e848a93f2acf28dcca8b91a668a87,b93cb131299e35d4e304a831382a73fbbf347d90a26c080cc1821f335ffbff59
topic-pair-3ff026b0f7318e63701e1fef,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_015,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__c13fb0504ccf9c9a7928,revision_v1_primary_v2_payload_fidelity_v2__fac2ff211a88be161e9d,True,True,0.6879960317460317,0.18613138686131386,1154,2016,230,447,True,True,,,68274592017cd1d65e78e0db925a358dcf679298da11d76664aabaadea0da5cc,c1567c4f48f50239680ad85f690e0515bdcfc0cc8944e6027ab367e51132b714,e58b0408f37f711b9d72304b0f12193d99ae349c893f352a043256154b6599a0
topic-pair-a2f7545711a22f8e21d19ae6,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_016,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__1d7cb47b8295acb66447,revision_v1_primary_v2_payload_fidelity_v2__99b10ae7a92c11b95a74,True,True,0.7602103960396039,0.16379310344827586,989,3232,187,686,True,True,,,661dd32bf54af7f0d97e9f704b610fea0e6f6608ba06deb12af6f299dcf0a249,3073859700635a1e7a016a533f815e0baae64de04c99de457cb17dd3b31a990f,9b703f2d2b2e4369e1e3418860c161074212c3ac6c0bccc1a691cabe0610e269
topic-pair-0d213dceceae83a431079ed1,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_017,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__df875e8d2d53c27d81db,revision_v1_primary_v2_payload_fidelity_v2__7e3728313a3691c28a78,True,True,0.6280788177339901,0.2578947368421053,880,1218,181,324,True,True,,,79033cfbe7fad86fd7d014bd7ee31c39029af496ea26f77519d868977c8ece3a,65556b85c4c79bc512847f8a7a382af0f96b89554d56a6b8c6a44c7d14c5e724,e3ae2fb5db9b1e26087e5add59cab7d16a98c6a487b8956f408e7ef7ecf97017
topic-pair-7c81e7d111460c41e82967be,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_018,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__96346714e5bfd0dd767b,revision_v1_primary_v2_payload_fidelity_v2__bdef5f3d6f857f935979,True,True,0.6578715919085312,0.2154696132596685,1104,1137,213,216,True,True,,,4be10c31af2effa3b92920bccb02311fb324edfdcf8c8952f87a7391d116cb65,1c0870ac3fe4c5527c2f76d0b516c57afacf9db925c59c3b2b205a8afad71a29,249adf8baa6f06f9e4570f73ec4e1f23491389a41bec28e9c34739d0f8a54bbe
topic-pair-69c6b6bba0f2275e5fd10494,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_019,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__1d560e0dbcd240f37daf,revision_v1_primary_v2_payload_fidelity_v2__51494fd47611a6bff016,True,True,0.505332239540607,0.35858585858585856,1216,1219,246,240,True,True,,,284476488187882e48ac786f4d7a9cb0c1474dd253dcbb9adbb55c0d740954d7,fb41de92717bdbd8ede0c3b4e1f56d222fc6b6bc870692fc45f5283ebc6ce25c,22bef8957dc3f1ca1bf61e0e8fad70b4f2de4155f52c7149cd7c9190ed9ba9ec
topic-pair-abee5ea455d70c8d5a28a645,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_020,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__15380b89786d05a35c5b,revision_v1_primary_v2_payload_fidelity_v2__92c0f5dae355e2558a94,True,True,0.5761143818334735,0.2727272727272727,1189,1019,244,216,True,True,,,b2e9a52b8327691aeef6d22d943dd5b8d25f5d2a8b05df515b4e935423858fbb,5b143578b0051a2c3ec458e28b669c31aef7aeea6534f58e9e8ecb415fe73fd4,7928015787992d1722c8c378ae6353b62574deeaf0f7e88ca99280383710cd67
topic-pair-8c0758378061fc3af24b8f62,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_021,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__7ac8cac197a90bb5bcdf,revision_v1_primary_v2_payload_fidelity_v2__0eeeb51c3a73a6a08a8e,True,True,0.7213195470211718,0.16923076923076924,2031,879,432,163,True,True,,,fafc953f4f72811db1798e9df3e1201a8fdd1ae5277af53b37cbe95f2ec2999e,f6b5fa7af0f5f9a69aebaa9496b3ea22a199ba84570a682b85656ef35b1f3441,48415337e1ba25c523555a94419d97dcc9e43d5c7de7fdc2e259982cea6a7e09
topic-pair-8b6e28a59dc23693fe6e1df9,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_022,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__defe46a909b8b3af8436,revision_v1_primary_v2_payload_fidelity_v2__96af5e87db176c589e30,True,True,0.6655907036797934,0.18090452261306533,1549,885,303,183,True,True,,,4f6e73ebfe1f6609ebbfd06d7012e2768bce5c4b9c8162704af9546790339489,0abdb8ff83d7c5a840856f2312ddd4eafb9ad59bbaaf0959baf7319ab5fb6ecd,018223d306d5155be2fc06a720570f09eebbf00ea22ac28ab11e49df5a03ec18
topic-pair-6b7decfd920b54a5967aa8ce,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_023,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__6b813c7388740135bdf6,revision_v1_primary_v2_payload_fidelity_v2__5d712a54fbe7b62a1eaf,True,True,0.6823529411764706,0.22924901185770752,1955,1131,411,228,True,True,,,eeaf5ce97dad37af1942247c8aedde7221a01944ec86587112f0f91cad7f95e0,dc05e57624ed45c18eb674795f110ab5c5dc4d5631738a5853dc210c87f3234a,1ab5f0e30d3e70defedcca696273dd9888b89e713d1177ff03376ea0c03829ea
topic-pair-9b40d8341b7d1b31dc6fcae9,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_024,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__763dbc90ffad479ffb5d,revision_v1_primary_v2_payload_fidelity_v2__abe6485bc9b5f42a91a2,True,True,0.7061545580749653,0.15708812260536398,1017,2161,194,466,True,True,,,7650800918f7e43d26767aa8b53a15e915765106aa06ac3b3322f7dce9370cb7,49e016603fc728ae7e017a1c4222f055df11a34d685dd29031d07a1229081494,e5fcb4ab356e2bab59bc4b89a4b48606b6f0b02e42f4ca5c228c1814e5a74f55
topic-pair-a34e9b8c49017376c1ca6aa5,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_025,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__bd13c29c237b8495e378,revision_v1_primary_v2_payload_fidelity_v2__33bbfd6972474611e1f4,True,True,0.302185030218503,0.49794238683127573,1930,2151,422,493,True,True,,,7550496fe6804215ce30f1dcffcc57c22bfeec4a6c8be1ae7656841f42afb6db,51f1f05fb37f954a4c2db69a9754a20d27d3d6190738e1752f47acce963c50c8,623df33888b11de97728c0e6b5ebe7c0270e66d1b36637e6b29f1b7bb5ec0dc6
topic-pair-f1a9fa983b03c2a7c569cc02,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_026,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__103ba87012c663ba8e66,revision_v1_primary_v2_payload_fidelity_v2__1e5d6c59d5c705dfba35,True,True,0.6517678452301534,0.2648221343873518,1499,1423,508,371,True,True,,,87a7912d0ce62c3092c6fa723942fbf89370ed1a249fdd38c97312ebd6e98c1e,3d2ddc31cd0cce24262ddb79cb5b2d666de052a82c5ec6f024e887891268a8d0,cd0ed3539dcfa211eea8eb2bb6fb97a06c6f7becc6cc0878df2003b2f8c4de7e
topic-pair-a94afad94b48ca7c39d58a7c,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_027,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__25e73e5906fbfe854916,revision_v1_primary_v2_payload_fidelity_v2__4c565248956843a8df10,True,True,0.5353634577603144,0.23529411764705882,960,1018,222,204,True,True,,,917bf25de54673d90b44a7a60d26c1b5b73bbc84fc83b58cf86519045cded516,4306fcaa5d84734dc501298a37a61cd98672be4e48db9fe8293da5d434d1914a,4ed3e7f8dcaf2aa480870b647d50c906388955ddef98b2964eb93a0fc61bad4c
topic-pair-9165632a7b97669f7883c370,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_028,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__3b9eaf02296a032e643c,revision_v1_primary_v2_payload_fidelity_v2__c979b89ce33c24a12458,True,True,0.5990783410138248,0.23636363636363636,1519,942,275,199,True,True,,,de170f7781463b0e11a62706a08b0f62c77ae192ce87bf252a816cc480b85b7d,918480647e89fa054d6ba4e4c6f431879225a1a4240512f07bcce90179b66887,35214a1cc23c188cf9966e26001e6cbb962c92d27945f6d81ac094d0058adcb0
topic-pair-e4b6be26a754e1a87a510111,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_029,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__f9a30a0561f101e885eb,revision_v1_primary_v2_payload_fidelity_v2__5c30267eb7b033140a32,True,True,0.7156862745098039,0.17153284671532848,1172,2244,287,467,True,True,,,8a4f321e18999a6891d410e92b3994295e93e1417e422b37e20a0764f115de20,15b58f228b10c1819da3b9c3d62952b702cbecb85dc23c4b1f4204c316d94085,e429ae7316ab1b1ee5244a1d497b69f1b8556f29aacd774ddc2ed202ba04b52b
topic-pair-6d05d167f47d653967148a3d,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_030,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__837727d3213b1b287139,revision_v1_primary_v2_payload_fidelity_v2__a21ef04580ae248c2df5,True,True,0.6968517863459498,0.14779874213836477,2827,2442,567,552,True,True,,,eaaa70e842ff1eaa6efa6e58f87c331ff2f2414a5de668d2b65fcb26193ef7b4,106a67001af3ba2e98cf1ccf6fc4be97c6a96efa47e995d3d756a6e9a5dbcb9e,a1b6da00b6c909d63ff93a8f09aa680e3179d8853be69299adea48060d2cb514
topic-pair-c6d92125b23825b238c5af3a,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_031,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__ec1a14be0bfcb7d25ca3,revision_v1_primary_v2_payload_fidelity_v2__27d9237dbad509a0ab84,True,True,0.6509221772379667,0.22846441947565543,2223,1152,520,251,True,True,,,f005d234b94fd5772a28390cbcd1745f4e81215febcbafcb3c9acc1f52e1b8a0,d87e45bbe1fd8facb68e9939182bdfd48722b35b3d67db8d96a460ca4c6bc91e,9b16e54414cd95e93928b8c0545d356a8d4beaaf78d761010db8b8687c220ddc
topic-pair-c45e84bc58fd94ff2836dfa3,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_032,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__540d7857b6db0c49e832,revision_v1_primary_v2_payload_fidelity_v2__06e8d2ec562cbda70846,True,True,0.6449612403100775,0.1926605504587156,1290,1009,293,215,True,True,,,631266504eb5edbc78bd8c07a150fe480890e43bf5b735d4f64adf702fe10ac9,6a213979b9de8e9410c95766bdd0fce06e6aff97aab7f3dad65569461ba6bbe3,dd266b9989e5fa7c91713539781ad36e4c7374c2e8fe24141ba8a357448aa016
topic-pair-3f5e138a7ac9cf4f6f0cf078,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_033,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__47b322cac638f5c3e68a,revision_v1_primary_v2_payload_fidelity_v2__19b479139f6768bf4e29,True,True,0.6909007773205305,0.1791530944625407,2187,1332,482,332,True,True,,,d1cba5bc7322d79f7108d3a7e0f882d9dd2ce4d207d76794ffe9562e97c59438,d61ef8d165a44e3821ca532fda44684539baf064f25a30445beba46b6ab9f43e,01443fd6e374492c75922e366bde0087959b529ec95af50ade0b6043295c7172
topic-pair-ce6808f6b7811470ed72953b,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_034,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__458b3b1d95cf6fdcae0e,revision_v1_primary_v2_payload_fidelity_v2__99f888ae0d2312a3c5fc,True,True,0.674643350207087,0.21212121212121213,2173,970,458,191,True,True,,,3df0e16ba881df9534c444f616f430efee85b629f61789ed449ece18930d2b6b,cd5b94e9ca628b5fc26c2021d9776e405cc641dd261f3a3dfbc48434a3e87e75,c70abb2dfa97126790d33ab0e3042901d9ed637e0da2f2e140d8648df2c76a2f
topic-pair-d44342ad8219a723d983ccc3,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_035,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__370f057d9a7a53d20c24,revision_v1_primary_v2_payload_fidelity_v2__393faf535feacd6aea30,True,True,0.7556360708534622,0.19708029197080293,808,2484,178,542,True,True,,,07a5ec45bbd7e712da532eef330d74e934de09e5ca6be7168c1fbaa028959f69,73eb7a9f3253dc80bd9825a523e64462725661de337ac2d8539521ab06490f6b,65dd2aa53e897bffd0320365c6ff418d0d4fb0237576c9d38a32de105221548b
topic-pair-2453d30b577ce22d14311b10,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_036,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__2aadc58221ce36b6b503,revision_v1_primary_v2_payload_fidelity_v2__29cc7f596d95d11dca5a,True,True,0.680365296803653,0.24607329842931938,1095,1086,203,213,True,True,,,e094f30ba6b553963026aaf63ffa43ac3775383dce393c18204afe05614a9340,b0b9b2434c1a877e8a97d29d89e3cfbc1331e928688746b726f9ca96086097ab,e35396b580ec5dec7bfed08127a5a458e46d441e9080dc9deab04ccbceb2bdba
topic-pair-3a939ecbd00ea5f18371f4ed,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_037,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__f7d8432dd98702ea42e4,revision_v1_primary_v2_payload_fidelity_v2__3c2c061dd542418032d0,True,True,0.6754032258064516,0.23333333333333334,1488,1049,467,208,True,True,,,b04cf8dfc4aa37770b504325091db704c64dd07742a508bd611435d7ff957871,010f25d93c283893b753191a35d1a0cbe678f1fe91cc96a00534f847f6396fbc,71e971287ba9057da195bcca32cbab54314898118452d339f5f4e0fe876ed568
topic-pair-904bbb147bec2fffa562bef3,qwen2_5_7b_instruct_q4_k_m,revision_v1_sha256_hex_038,sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__d0886be877d05236cb93,revision_v1_primary_v2_payload_fidelity_v2__44be9c2549b696fb506e,True,True,0.8188388340158997,0.11197916666666667,1010,4151,182,913,True,True,,,825267af702ccecbbb46b1d5a8040cfac45867749c055aa8d04400000d5e6e07,64b74b3bef2104fa9de59c6b3fd2601b3716c7076c425aa79f9ca8b154e585ea,3bc917ee33f2051bfb9a038e9b5ac6882d0dd61315b25ce0e506777aa45e91ae
